STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/7/2021,12.3,W,,,0.5,W2400,0,W,0,W,43,HS,47,W,40,W,170,W,170,W,23.9,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/8/2021,11.18,W,,,0,TW2400,0,W,0,W,44,HS,58,W,38,W,120,W,110,W,25.9,W,45,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/9/2021,16.33,W,,,0.63,W2400,0,W,0,W,49,HS,53,W,43,W,230,W,220,W,31.1,W,46.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/10/2021,6.93,W,,,0.06,W2400,0,W,0,W,45,HS,53,W,40,W,200,W,200,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/11/2021,7.61,W,,,1.26,W2400,0,W,0,W,49,HS,56,W,45,W,120,W,120,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/12/2021,10.51,W,,,0.68,W2400,0,W,0,W,55,HS,58,W,48,W,210,W,210,W,18.1,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/13/2021,5.14,W,,,0.94,W2400,0,W,0,W,49,HS,54,W,43,W,140,W,150,W,19.9,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/14/2021,18.79,W,,,0.9,W2400,0,W,0,W,54,HS,63,W,54,W,190,W,220,W,28,W,42.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/15/2021,21.03,W,,,0.2,W2400,0,W,0,W,58,HS,62,W,41,W,200,W,190,W,44.1,W,57.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/16/2021,7.61,W,,,0,W2400,0,W,0,W,43,HS,49,W,37,W,220,W,220,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/17/2021,7.61,W,,,0,W2400,0,W,0,W,40,HS,51,W,31,W,70,W,70,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/18/2021,7.61,W,,,0.41,W2400,0,W,0,W,46,HS,49,W,41,W,360,W,120,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/19/2021,9.17,W,,,0.28,W2400,0,W,0,W,42,HS,47,W,41,W,10,W,20,W,19.9,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/20/2021,3.58,W,,,0.02,W2400,0,W,0,W,44,HS,48,W,39,W,150,W,140,W,8.9,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/21/2021,2.68,W,,,0,W2400,0,W,0,W,41,HS,46,W,34,W,290,W,140,W,8.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/22/2021,7.61,W,,,0.1,W2400,0,W,0,W,40,HS,45,W,34,W,200,W,180,W,16.1,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/23/2021,8.28,W,,,0.5,W2400,0,W,0,W,44,HS,50,W,40,W,220,W,200,W,18.1,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/24/2021,5.37,W,,,0.02,W2400,0,W,0,W,42,HS,47,W,35,W,150,W,130,W,10.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/25/2021,6.71,W,,,0.69,W2400,0,W,0,W,44,HS,47,W,42,W,140,W,140,W,16.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/26/2021,9.17,W,,,0.03,W2400,0,W,0,W,48,HS,53,W,45,W,210,W,200,W,21.9,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/27/2021,7.61,W,,,0.91,W2400,0,W,0,W,49,HS,58,W,48,W,200,W,190,W,23.9,W,34,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/28/2021,14.09,W,,,0.09,W2400,0,W,0,W,57,HS,59,W,53,W,210,W,210,W,25.1,W,40,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/29/2021,8.28,W,,,0,TW2400,0,W,0,W,53,HS,58,W,52,W,210,W,220,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/30/2021,12.97,W,,,0.12,W2400,0,W,0,W,53,HS,54,W,51,W,200,W,200,W,21.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/1/2021,15.66,W,,,0,W2400,0,W,0,W,54,HS,56,W,53,W,210,W,210,W,23.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/2/2021,8.5,W,,,0.11,W2400,0,W,0,W,50,HS,53,W,40,W,30,W,40,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/3/2021,8.72,W,,,0,W2400,0,W,0,W,40,HS,43,W,35,W,10,W,20,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/4/2021,6.04,W,,,0.47,W2400,0,W,0,W,39,HS,42,W,37,W,20,W,360,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/5/2021,4.25,W,,,0,TW2400,0,TW,0,W,38,HS,42,W,33,W,20,W,20,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/6/2021,4.92,W,,,0.1,W2400,0,W,0,W,38,HS,45,W,37,W,210,W,220,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/7/2021,5.59,W,,,0.07,W2400,0,W,0,W,44,HS,49,W,43,W,190,W,200,W,16.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/8/2021,12.53,W,,,0.03,W2400,0,W,0,W,46,HS,49,W,38,W,210,W,210,W,25.9,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/9/2021,10.51,W,,,0,W2400,0,W,0,W,40,HS,43,W,36,W,200,W,220,W,21,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/10/2021,12.75,W,,,0.15,W2400,0,W,0,W,40,HS,46,W,39,W,180,W,170,W,23,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/11/2021,17.9,W,,,0.48,W2400,0,TW,0,W,44,HS,48,W,38,W,200,W,190,W,30,W,44.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/12/2021,11.41,W,,,0.17,W2400,0,W,0,W,39,HS,41,W,36,W,210,W,210,W,25.1,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/13/2021,7.61,W,,,0.13,W2400,0,W,0,W,39,HS,42,W,36,W,200,W,210,W,19.9,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/14/2021,10.51,W,,,0.14,W2400,0,W,0,W,38,HS,40,W,33,W,210,W,230,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/15/2021,9.4,W,,,0.08,W2400,0,W,0,W,39,HS,42,W,36,W,120,W,100,W,17,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/16/2021,4.92,W,,,0.05,W2400,0,W,0,W,39,HS,44,W,36,W,240,W,250,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/17/2021,7.61,W,,,0.18,W2400,0,W,0,W,39,HS,44,W,35,W,120,W,70,W,14.1,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/18/2021,12.97,W,,,,,0,W,0,W,42,HS,50,W,36,W,200,W,230,W,25.1,W,36.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/19/2021,8.5,W,,,0,TW2400,0,W,0,W,40,HS,45,W,36,W,10,W,10,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/20/2021,9.4,W,,,0.26,W2400,0,TW,0,W,37,HS,37,W,33,W,20,W,20,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/21/2021,6.93,W,,,0.19,W2400,0,W,0,W,35,HS,41,W,34,W,20,W,150,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/22/2021,11.86,W,,,0.43,W2400,0,W,0,W,43,HS,50,W,41,W,180,W,180,W,21.9,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/23/2021,16.55,W,,,0.16,W2400,0,W,0,W,43,HS,46,W,38,W,220,W,220,W,25.9,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/24/2021,12.75,W,,,0.33,W2400,0,W,0,W,38,HS,43,W,36,W,200,W,200,W,29.1,W,40.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/25/2021,12.75,W,,,0.13,W2400,0,TW,0,W,37,HS,37,W,31,W,210,W,210,W,25.1,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/26/2021,14.09,W,,,0.26,W2400,3.4,W,0,W,29,HS,31,W,20,W,360,W,360,W,25.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/27/2021,9.62,W,,,0.03,W2400,0.5,W,3.1,W,20,HS,27,W,17,W,20,W,20,W,23.9,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/28/2021,8.5,W,,,,,1,W,2,W,25,HS,28,W,24,W,10,W,10,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/29/2021,8.5,W,,,0.13,W2400,0.9,W,2,W,26,HS,29,W,22,W,10,W,20,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/30/2021,9.62,W,,,,,3.4,W,3.1,W,30,HS,34,W,28,W,360,W,10,W,21.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/31/2021,6.71,W,,,0,TW2400,0,TW,3.9,W,29,HS,31,W,22,W,10,W,20,W,19.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/1/2022,8.05,W,,,0,W2400,0,W,3.1,W,25,HS,34,W,22,W,150,W,140,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/2/2022,8.5,W,,,0.79,W2400,0,W,3.1,W,34,HS,43,W,30,W,140,W,140,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/3/2022,11.41,W,,,0.49,W2400,0,TW,0,W,38,HS,41,W,33,W,190,W,190,W,25.9,W,38,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/4/2022,9.62,W,,,0.22,W2400,0,W,0,W,36,HS,42,W,35,W,200,W,180,W,21.9,W,34,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/5/2022,4.92,W,,,0.33,W2400,0,TW,0,W,38,HS,39,W,34,W,50,W,30,W,10.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/6/2022,14.32,W,,,2,W2400,0,W,0,W,41,HS,50,W,36,W,180,W,180,W,23.9,W,40.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/7/2022,14.76,W,,,0.38,W2400,0,W,0,W,47,HS,48,W,38,W,220,W,220,W,30,W,45,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/8/2022,8.95,W,,,0,W2400,0,W,0,W,39,HS,45,W,37,W,210,W,210,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/9/2022,5.37,W,,,0,W2400,0,W,0,W,40,HS,50,W,32,W,110,W,100,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/10/2022,5.82,W,,,0.27,W2400,0,W,0,W,42,HS,48,W,33,W,140,W,120,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/11/2022,8.5,W,,,1.7,W2400,0,W,0,W,48,HS,53,W,45,W,150,W,150,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/12/2022,5.82,W,,,0.14,W2400,0,W,0,W,52,HS,56,W,43,W,110,W,120,W,13,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/13/2022,5.14,W,,,0.24,W2400,0,W,0,W,49,HS,54,W,41,W,220,W,210,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/14/2022,2.91,W,,,0,W2400,0,W,0,W,45,HS,50,W,39,W,130,W,120,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/15/2022,3.13,W,,,0,W2400,0,W,0,W,42,HS,43,W,38,W,20,W,20,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/16/2022,3.36,W,,,0,W2400,0,W,0,W,40,HS,42,W,38,W,30,W,20,W,8.9,W,11,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/17/2022,6.26,W,,,0.02,W2400,0,W,0,W,40,HS,48,W,39,W,180,W,190,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/18/2022,7.61,W,,,0.03,W2400,0,W,0,W,46,HS,47,W,45,W,200,W,200,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/19/2022,4.03,W,,,0.01,W2400,0,W,0,W,45,HS,50,W,42,W,150,W,150,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/20/2022,13.2,W,,,0.16,W2400,0,W,0,W,49,HS,52,W,40,W,220,W,200,W,23,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/21/2022,3.58,W,,,0,W2400,0,W,0,W,43,HS,48,W,37,W,20,W,20,W,12.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/22/2022,6.49,W,,,0,W2400,0,W,0,W,40,HS,44,W,34,W,20,W,10,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/23/2022,4.03,W,,,0,W2400,0,W,0,W,37,HS,38,W,35,W,10,W,20,W,8.9,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/24/2022,4.03,W,,,0,W2400,0,W,0,W,36,HS,39,W,34,W,40,W,20,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/25/2022,3.36,W,,,0,W2400,0,W,0,W,36,HS,44,W,33,W,20,W,30,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/26/2022,7.16,W,,,0,W2400,0,W,0,W,35,HS,39,W,32,W,20,W,70,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/27/2022,2.01,W,,,0,W2400,0,W,0,W,35,HS,45,W,31,W,10,W,20,W,8.9,W,11,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/28/2022,4.92,W,,,0,W2400,0,W,0,W,37,HS,50,W,28,W,120,W,110,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/29/2022,5.82,W,,,0,TW2400,0,W,0,W,41,HS,52,W,30,W,150,W,120,W,12.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/30/2022,11.18,W,,,0.28,W2400,0,W,0,W,45,HS,53,W,39,W,210,W,210,W,29.1,W,46.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/31/2022,9.17,W,,,0,W2400,0,W,0,W,42,HS,46,W,35,W,220,W,230,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/1/2022,6.49,W,,,0,W2400,0,W,0,W,39,HS,45,W,35,W,210,W,30,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/2/2022,7.16,W,,,0,TW2400,0,W,0,W,37,HS,43,W,33,W,200,W,230,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/3/2022,8.95,W,,,0.14,W2400,0,W,0,W,43,HS,48,W,41,W,180,W,180,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/4/2022,12.08,W,,,0.03,W2400,0,W,0,W,44,HS,48,W,40,W,200,W,190,W,25.9,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/5/2022,5.82,W,,,0.04,W2400,0,W,0,W,44,HS,47,W,38,W,190,W,190,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/6/2022,4.7,W,,,0,W2400,0,W,0,W,41,HS,49,W,34,W,140,W,160,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/7/2022,12.53,W,,,0,TW2400,0,W,0,W,45,HS,52,W,40,W,220,W,210,W,23,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/8/2022,3.8,W,,,0,TW2400,0,W,0,W,44,HS,47,W,41,W,140,W,140,W,8.9,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/9/2022,3.13,W,,,0,TW2400,0,W,0,W,45,HS,54,W,39,W,330,W,250,W,8.1,W,10.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/10/2022,6.71,W,,,0,TW2400,0,W,0,W,47,HS,49,W,42,W,10,W,10,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/11/2022,12.75,W,,,0,W2400,0,W,0,W,45,HS,51,W,40,W,20,W,20,W,21.9,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/12/2022,11.63,W,,,0,W2400,0,W,0,W,44,HS,56,W,36,W,20,W,20,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/13/2022,3.58,W,,,0,W2400,0,W,0,W,42,HS,57,W,32,W,200,W,200,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/14/2022,7.83,W,,,0.1,W2400,0,W,0,W,47,HS,48,W,41,W,220,W,230,W,21,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/15/2022,5.59,W,,,0,TW2400,0,W,0,W,44,HS,50,W,39,W,220,W,240,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/16/2022,4.25,W,,,0,TW2400,0,W,0,W,46,HS,51,W,38,W,130,W,120,W,10.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/17/2022,6.49,W,,,0,TW2400,0,W,0,W,42,HS,47,W,36,W,220,W,220,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/18/2022,2.24,W,,,0,W2400,0,W,0,W,45,HS,49,W,42,W,290,W,150,W,6.9,W,11,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/19/2022,13.2,W,,,0.01,W2400,0,W,0,W,43,HS,46,W,40,W,200,W,210,W,25.1,W,38,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/20/2022,8.28,W,,,0.36,W2400,0,TW,0,W,43,HS,48,W,36,W,230,W,230,W,16.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/21/2022,11.63,W,,,0.06,W2400,0,TW,0,W,38,HS,42,W,29,W,360,W,350,W,23.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/22/2022,13.2,W,,,0,TW2400,0,TW,0,W,33,HS,35,W,27,W,10,W,10,W,23,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/23/2022,5.37,W,,,0,W2400,0,W,0,W,29,HS,36,W,23,W,110,W,110,W,12.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/24/2022,5.59,W,,,0,TW2400,0,TW,0,TW,33,HS,40,W,27,W,280,W,20,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/25/2022,5.37,W,,,0,W2400,0,W,0,W,34,HS,48,W,26,W,110,W,130,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/26/2022,8.5,W,,,0.36,W2400,0,W,0,W,41,HS,50,W,34,W,130,W,120,W,18.1,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/27/2022,9.84,W,,,1.25,W2400,0,W,0,W,44,HS,50,W,42,W,210,W,200,W,19.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/28/2022,10.74,W,,,2.97,W2400,0,W,0,W,49,HS,54,W,47,W,210,W,180,W,17,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/1/2022,7.83,W,,,0.15,W2400,0,W,0,W,53,HS,57,W,49,W,210,W,200,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/2/2022,6.26,W,,,0.25,W2400,0,W,0,W,50,HS,51,W,46,W,190,W,200,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/3/2022,5.59,W,,,0.16,W2400,0,W,0,W,45,HS,50,W,41,W,130,W,230,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/4/2022,7.61,W,,,0.46,W2400,0,W,0,W,44,HS,49,W,41,W,350,W,350,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/5/2022,4.7,W,,,0,W2400,0,W,0,W,43,HS,51,W,37,W,10,W,330,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/6/2022,2.91,W,,,0,W2400,0,W,0,W,42,HS,50,W,32,W,360,W,30,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/7/2022,6.71,W,,,0,W2400,0,W,0,W,42,HS,48,W,35,W,220,W,210,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/8/2022,3.58,W,,,0.08,W2400,0,W,0,W,44,HS,48,W,38,W,340,W,330,W,10.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/9/2022,8.28,W,,,0,W2400,0,W,0,W,41,HS,47,W,34,W,350,W,360,W,21.9,W,34,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/10/2022,4.25,W,,,0,W2400,0,W,0,W,38,HS,46,W,29,W,120,W,120,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/11/2022,3.58,W,,,0,W2400,0,W,0,W,43,HS,50,W,40,W,110,W,130,W,10.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/12/2022,5.37,W,,,0.02,W2400,0,W,0,W,47,HS,55,W,39,W,200,W,230,W,17,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/13/2022,8.72,W,,,0.1,W2400,0,W,0,W,47,HS,53,W,39,W,210,W,220,W,25.1,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/14/2022,8.28,W,,,0.59,W2400,0,W,0,W,46,HS,49,W,43,W,170,W,160,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/15/2022,12.3,W,,,0.22,W2400,0,W,0,W,46,HS,53,W,43,W,230,W,230,W,23.9,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/16/2022,8.28,W,,,0,W2400,0,W,0,W,46,HS,53,W,41,W,190,W,190,W,17,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/17/2022,6.49,W,,,0.02,W2400,0,W,0,W,46,HS,51,W,42,W,220,W,210,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,3/18/2022,6.71,W,,,0.21,W2400,0,W,0,W,47,HS,55,W,44,W,220,W,210,W,14.1,W,19.9,W
